# Wordlist

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	COGID	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	UPGMAID
1122	62	patha,	rasto	rasto	Sindhi	64	r a s t o	5 7 3 1 7	AXMBZ	RASTU	16	16.R.C 16.A.V 16.S.c 16.T.C 16.U.V	2.0 1.5 1.1 1.75 0.8	0	599
1123	62	patha,	rasto	rasto	Gujarati	64	r a s t o	5 7 3 1 7	AXMBZ	RASTU	5	5.R.C 5.A.V 5.S.c 5.T.C 5.U.V	2.0 1.5 1.1 1.75 0.8	0	599
1124	62	patha,	rastā	rastɑː	Marathi	64	r a s t ɑː	5 7 3 1 7	AXMBZ	RASTA	9	9.R.C 9.A.V 9.S.c 9.T.C 9.A.V	2.0 1.5 1.1 1.75 0.8	0	599
1125	62	patha,	rasto	rasto	Konkani	-7	r a s t o	5 7 3 1 7	AXMBZ	RASTU	8	8.R.C 8.A.V 8.S.c 8.T.C 8.U.V	2.0 1.5 1.1 1.75 0.8	0	599
1126	62	patha,	ali,	ali	Assamese	164	a l i	7 5 7	XBZ	ALI	1	1.A.V 1.L.C 1.I.V	1.5 1.75 0.8	0	598
1127	62	patha,	raśta,	ɾasta	Bengali	-8	ɾ a s t a	5 7 3 1 7	AXMBZ	RASTA	2	2.R.C 2.A.V 2.S.c 2.T.C 2.A.V	2.0 1.5 1.1 1.75 0.8	0	599
1128	62	patha,	sôṛôkô,	sɔɽɔkɔ	Oriya	64	s ɔ ɽ ɔ k ɔ	3 7 5 7 1 7	AXBYBZ	SURUKU	11	11.S.C 11.U.V 11.R.C 11.U.V 11.K.C 11.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	600
1129	62	patha,	None	None	Kashmiri	1474	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	604
1130	62	patha,	pāra,	pɑːra	Sinhalese	415	p ɑː r a	1 7 5 7	AXBZ	PARA	17	17.P.C 17.A.V 17.R.C 17.A.V	2.0 1.5 1.75 0.8	0	614
1131	62	patha,	magu	None	Dhivehi	415	N o n e	0 7 4 7	AXBZ	0UNE	4	4.0.C 4.U.V 4.N.C 4.E.V	2.0 1.5 1.75 0.8	1	601
1132	62	patha,	drom	drɔm	Romani	-9	d r ɔ m	1 5 7 4	ACXN	TRUM	14	14.T.C 14.R.C 14.U.V 14.M.c	2.0 1.5 1.5 0.8	0	611
#
415	23	páttra	páttra	pɐttɾɐ	Sanskrit	1084	p ɐ tt ɾ ɐ	1 7 1 5 7	AXBCZ	PETRE	15	15.P.C 15.E.V 15.T.C 15.R.C 15.E.V	2.0 1.5 1.75 1.5 0.8	0	615
416	23	páttra	patti	ˈpɑtːi	Pali	1084	ˈp ɑ tː i	1 7 1 7	AXBZ	PATI	12	12.P.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.75 0.8	0	615
417	23	páttra	pattā	pəttɑː	Hindi	45	p ə tt ɑː	1 7 1 7	AXBZ	PETA	6	6.P.C 6.E.V 6.T.C 6.A.V	2.0 1.5 1.75 0.8	0	615
418	23	páttra	pattā	pətɑː	Urdu	45	p ə t ɑː	1 7 1 7	AXBZ	PETA	18	18.P.C 18.E.V 18.T.C 18.A.V	2.0 1.5 1.75 0.8	0	615
419	23	páttra	pāt	pɑːt	Nepali	45	p ɑː t	1 7 1	AXN	PAT	10	10.P.C 10.A.V 10.T.c	2.0 1.5 0.8	0	615
420	23	páttra	pāt,	pɑːt	Bhojpuri	1085	p ɑː t	1 7 1	AXN	PAT	3	3.P.C 3.A.V 3.T.c	2.0 1.5 0.8	0	615
421	23	páttra	patā	pətɑː	Punjabi	45	p ə t ɑː	1 7 1 7	AXBZ	PETA	13	13.P.C 13.E.V 13.T.C 13.A.V	2.0 1.5 1.75 0.8	0	615
422	23	páttra	panu	panu	Sindhi	189	p a n u	1 7 4 7	AXBZ	PANY	16	16.P.C 16.A.V 16.N.C 16.Y.V	2.0 1.5 1.75 0.8	0	622
423	23	páttra	pā̃dḍũ	pā̃dḍũ	Gujarati	189	p ā̃ d ḍ ũ	1 7 1 1 7	AXMBZ	PATTY	5	5.P.C 5.A.V 5.T.c 5.T.C 5.Y.V	2.0 1.5 1.1 1.75 0.8	0	615
424	23	páttra	pān	pɑn	Marathi	189	p ɑ n	1 7 4	AXN	PAN	9	9.P.C 9.A.V 9.N.c	2.0 1.5 0.8	0	622
425	23	páttra	pān	pɑn	Konkani	189	p ɑ n	1 7 4	AXN	PAN	8	8.P.C 8.A.V 8.N.c	2.0 1.5 0.8	0	622
426	23	páttra	pat	pat	Assamese	45	p a t	1 7 1	AXN	PAT	1	1.P.C 1.A.V 1.T.c	2.0 1.5 0.8	0	615
427	23	páttra	pata	pata	Bengali	45	p a t a	1 7 1 7	AXBZ	PATA	2	2.P.C 2.A.V 2.T.C 2.A.V	2.0 1.5 1.75 0.8	0	615
428	23	páttra	pôtrô	pɔtɾɔ	Oriya	-6	p ɔ t ɾ ɔ	1 7 1 5 7	AXBCZ	PUTRU	11	11.P.C 11.U.V 11.T.C 11.R.C 11.U.V	2.0 1.5 1.75 1.5 0.8	0	615
429	23	páttra	pan,	pan	Kashmiri	1089	p a n	1 7 4	AXN	PAN	7	7.P.C 7.A.V 7.N.c	2.0 1.5 0.8	0	621
430	23	páttra	koḷē	koleː	Sinhalese	45	k o l eː	1 7 5 7	AXBZ	KULE	17	17.K.C 17.U.V 17.L.C 17.E.V	2.0 1.5 1.75 0.8	0	631
431	23	páttra	fat̊	fæt	Dhivehi	45	f æ t	3 7 1	AXN	BET	4	4.B.C 4.E.V 4.T.c	2.0 1.5 0.8	0	615
432	23	páttra	patrin	patrin	Romani	45	p a t r i n	1 7 1 5 7 4	AXBCYN	PATRIN	14	14.P.C 14.A.V 14.T.C 14.R.C 14.I.V 14.N.c	2.0 1.5 1.75 1.5 1.3 0.8	0	622
#
594	33	púccha	púccha	pʊtʃtʃʰ	Sanskrit	2017	p ʊ t ʃ t ʃʰ	1 7 1 3 1 3	AXBYBC	PYTSTS	15	15.P.C 15.Y.V 15.T.C 15.S.V 15.T.C 15.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	634
595	33	púccha	puccha	putʃtʃʰ	Pali	2023	p u t ʃ t ʃʰ	1 7 1 3 1 3	AXBYBC	PYTSTS	12	12.P.C 12.Y.V 12.T.C 12.S.V 12.T.C 12.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	634
596	33	púccha	pū̃ch	pũːtʃʰ	Hindi	84	p ũː t ʃʰ	1 7 1 3	AXBC	PYTS	6	6.P.C 6.Y.V 6.T.C 6.S.C	2.0 1.5 1.75 1.5	0	634
597	33	púccha	pūnch,	pũːntʃʰ	Urdu	84	p ũː n t ʃʰ	1 7 4 1 3	AXMBC	PYNTS	18	18.P.C 18.Y.V 18.N.c 18.T.C 18.S.C	2.0 1.5 1.1 1.75 1.5	0	634
598	33	púccha	pucchar,	putʃtʃʰr	Nepali	84	p u t ʃ t ʃʰ r	1 7 1 3 1 3 5	AXBYBCC	PYTSTSR	10	10.P.C 10.Y.V 10.T.C 10.S.V 10.T.C 10.S.C 10.R.C	2.0 1.5 1.75 1.3 1.75 1.5 1.5	0	634
599	33	púccha	põch	põːtʃʰ	Bhojpuri	2013	p õː t ʃʰ	1 7 1 3	AXBC	PUTS	3	3.P.C 3.U.V 3.T.C 3.S.C	2.0 1.5 1.75 1.5	0	634
600	33	púccha	pūch	puːtʃ	Punjabi	84	p uː t ʃ	1 7 1 3	AXBC	PYTS	13	13.P.C 13.Y.V 13.T.C 13.S.C	2.0 1.5 1.75 1.5	0	634
601	33	púccha	puchu	putʃʰu	Sindhi	84	p u t ʃʰ u	1 7 1 3 7	AXBCZ	PYTSY	16	16.P.C 16.Y.V 16.T.C 16.S.C 16.Y.V	2.0 1.5 1.75 1.5 0.8	0	634
602	33	púccha	pū̃chḍī	pūːtʃʰɖiː	Gujarati	84	p ūː t ʃʰ ɖ iː	1 7 1 3 1 7	AXBYBZ	PYTSTI	5	5.P.C 5.Y.V 5.T.C 5.S.V 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	634
603	33	púccha	śepūṭ,	śepuːṭ	Marathi	288	ś e p uː ṭ	3 7 1 7 1	AXBYN	SEPYT	9	9.S.C 9.E.V 9.P.C 9.Y.V 9.T.c	2.0 1.5 1.75 1.3 0.8	0	640
604	33	púccha	śempḍī	śempḍiː	Konkani	84	ś e m p ḍ iː	3 7 4 1 1 7	AXLMBZ	SEMPTI	8	8.S.C 8.E.V 8.M.c 8.P.c 8.T.C 8.I.V	2.0 1.5 1.1 1.1 1.75 0.8	0	639
605	33	púccha	nez	nɛz	Assamese	317	n ɛ z	4 7 3	AXN	NES	1	1.N.C 1.E.V 1.S.c	2.0 1.5 0.8	0	632
606	33	púccha	lej	leʤ	Bengali	317	l e ʤ	5 7 2	AXN	LEC	2	2.L.C 2.E.V 2.C.c	2.0 1.5 0.8	0	633
607	33	púccha	lañjô	lɑñʤeɪô	Oriya	317	l ɑ ñ ʤ eɪ ô	5 7 4 2 7 7	AXMBYZ	LANCEU	11	11.L.C 11.A.V 11.N.c 11.C.C 11.E.V 11.U.V	2.0 1.5 1.1 1.75 1.3 0.8	0	642
608	33	púccha	None	None	Kashmiri	2018	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	638
609	33	púccha	waligaya	waligaya	Sinhalese	317	w a l i g aya	6 7 5 7 1 7	AXBYBZ	WALIKA	17	17.W.C 17.A.V 17.L.C 17.I.V 17.K.C 17.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	648
610	33	púccha	nagū	naguː	Dhivehi	317	n a g uː	4 7 1 7	AXBZ	NAKY	4	4.N.C 4.A.V 4.K.C 4.Y.V	2.0 1.5 1.75 0.8	0	635
611	33	púccha	pori	ˈpori	Romani	601	ˈp o r i	1 7 5 7	AXBZ	PURI	14	14.P.C 14.U.V 14.R.C 14.I.V	2.0 1.5 1.75 0.8	0	645
#
289	16	púruṣa,	púruṣa,	pʊɾʊʂ	Sanskrit	1197	p ʊ ɾ ʊ ʂ	1 7 5 7 3	AXBYN	PYRYS	15	15.P.C 15.Y.V 15.R.C 15.Y.V 15.S.c	2.0 1.5 1.75 1.3 0.8	0	650
290	16	púruṣa,	purisa,	None	Pali	1197	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	660
291	16	púruṣa,	ādmī	ɑːdmiː	Hindi	-4	ɑː d m iː	7 1 4 7	XBCZ	ATMI	6	6.A.V 6.T.C 6.M.C 6.I.V	1.5 1.75 1.5 0.8	0	654
292	16	púruṣa,	ādmī	ɑːdmiː	Urdu	-3	ɑː d m iː	7 1 4 7	XBCZ	ATMI	18	18.A.V 18.T.C 18.M.C 18.I.V	1.5 1.75 1.5 0.8	0	654
293	16	púruṣa,	puruṣ	pʊɾʊʂ	Nepali	192	p ʊ ɾ ʊ ʂ	1 7 5 7 3	AXBYN	PYRYS	10	10.P.C 10.Y.V 10.R.C 10.Y.V 10.S.c	2.0 1.5 1.75 1.3 0.8	0	650
294	16	púruṣa,	marad,	None	Bhojpuri	1189	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	651
295	16	púruṣa,	ādamī	aːdmiː	Punjabi	-3	aː d m iː	7 1 4 7	XBCZ	ATMI	13	13.A.V 13.T.C 13.M.C 13.I.V	1.5 1.75 1.5 0.8	0	654
296	16	púruṣa,	māṇhū,	mɑːṇhuː	Sindhi	192	m ɑː ṇ h uː	4 7 4 3 7	AXMBZ	MANHY	16	16.M.C 16.A.V 16.N.c 16.H.C 16.Y.V	2.0 1.5 1.1 1.75 0.8	0	664
297	16	púruṣa,	puruṣ	pʊɾʊʂ	Gujarati	256	p ʊ ɾ ʊ ʂ	1 7 5 7 3	AXBYN	PYRYS	5	5.P.C 5.Y.V 5.R.C 5.Y.V 5.S.c	2.0 1.5 1.75 1.3 0.8	0	650
298	16	púruṣa,	puruṣ	pʊɾʊʂ	Marathi	-8	p ʊ ɾ ʊ ʂ	1 7 5 7 3	AXBYN	PYRYS	9	9.P.C 9.Y.V 9.R.C 9.Y.V 9.S.c	2.0 1.5 1.75 1.3 0.8	0	650
299	16	púruṣa,	didlo	didlo	Konkani	192	d i d l o	1 7 1 5 7	AXBCZ	TITLU	8	8.T.C 8.I.V 8.T.C 8.L.C 8.U.V	2.0 1.5 1.75 1.5 0.8	0	656
300	16	púruṣa,	mota	mɔtamanuʱ	Assamese	192	m ɔ t a m a n uʱ	4 7 1 7 4 7 4 7	AXBYBYBZ	MUTAMANY	1	1.M.C 1.U.V 1.T.C 1.A.V 1.M.C 1.A.V 1.N.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	649
301	16	púruṣa,	puruś	pʊɾʊʂ	Bengali	192	p ʊ ɾ ʊ ʂ	1 7 5 7 3	AXBYN	PYRYS	2	2.P.C 2.Y.V 2.R.C 2.Y.V 2.S.c	2.0 1.5 1.75 1.3 0.8	0	650
302	16	púruṣa,	puruṣô	pʊɾʊʂɔ	Oriya	-7	p ʊ ɾ ʊ ʂ ɔ	1 7 5 7 3 7	AXBYBZ	PYRYSU	11	11.P.C 11.Y.V 11.R.C 11.Y.V 11.S.C 11.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	650
303	16	púruṣa,	mrụd	mrụd	Kashmiri	1193	m r ụ d	4 5 7 1	ACXN	MRYT	7	7.M.C 7.R.C 7.Y.V 7.T.c	2.0 1.5 1.5 0.8	0	655
304	16	púruṣa,	pirimiyā	pirimijaaː	Sinhalese	411	p i r i m i j aaː	1 7 5 7 4 7 6 7	AXBYBYBZ	PIRIMIJA	17	17.P.C 17.I.V 17.R.C 17.I.V 17.M.C 17.I.V 17.J.C 17.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	665
305	16	púruṣa,	firihen̊	firihen̊	Dhivehi	123	f i r i h e n̊	3 7 5 7 3 7 4	AXBYBYN	BIRIHEN	4	4.B.C 4.I.V 4.R.C 4.I.V 4.H.C 4.E.V 4.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	652
306	16	púruṣa,	murś	murś	Romani	123	m u r ś	4 7 5 3	AXLN	MYRS	14	14.M.C 14.Y.V 14.R.c 14.S.c	2.0 1.5 1.1 0.8	0	662
#
1008	56	pāṃsú,	pāṃsú,	pɑːsú	Sanskrit	1573	p ɑː s ú	1 7 3 7	AXBZ	PASY	15	15.P.C 15.A.V 15.S.C 15.Y.V	2.0 1.5 1.75 0.8	0	669
1009	56	pāṃsú,	sikatā	None	Pali	1571	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	677
1010	56	pāṃsú,	ret	ɾeːt	Hindi	67	ɾ eː t	5 7 1	AXN	RET	6	6.R.C 6.E.V 6.T.c	2.0 1.5 0.8	0	670
1011	56	pāṃsú,	ret	ɾeːt	Urdu	67	ɾ eː t	5 7 1	AXN	RET	18	18.R.C 18.E.V 18.T.c	2.0 1.5 0.8	0	670
1012	56	pāṃsú,	bāluwā	bäluwä	Nepali	67	b ä l u w ä	1 7 5 7 6 7	AXBYBZ	PALYWA	10	10.P.C 10.A.V 10.L.C 10.Y.V 10.W.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	668
1013	56	pāṃsú,	bālū	bɑːluː	Bhojpuri	1563	b ɑː l uː	1 7 5 7	AXBZ	PALY	3	3.P.C 3.A.V 3.L.C 3.Y.V	2.0 1.5 1.75 0.8	0	668
1014	56	pāṃsú,	ret	ɾeːt	Punjabi	67	ɾ eː t	5 7 1	AXN	RET	13	13.R.C 13.E.V 13.T.c	2.0 1.5 0.8	0	670
1015	56	pāṃsú,	vārī	ʋaːriː	Sindhi	67	ʋ aː r iː	6 7 5 7	AXBZ	WARI	16	16.W.C 16.A.V 16.R.C 16.I.V	2.0 1.5 1.75 0.8	0	681
1016	56	pāṃsú,	retī	reti	Gujarati	67	r e t i	5 7 1 7	AXBZ	RETI	5	5.R.C 5.E.V 5.T.C 5.I.V	2.0 1.5 1.75 0.8	0	670
1017	56	pāṃsú,	vāḷū	ʋaːr	Marathi	67	ʋ aː r	6 7 5	AXN	WAR	9	9.W.C 9.A.V 9.R.c	2.0 1.5 0.8	0	674
1018	56	pāṃsú,	reuva	None	Konkani	67	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	673
1019	56	pāṃsú,	bali	bali	Assamese	68	b a l i	1 7 5 7	AXBZ	PALI	1	1.P.C 1.A.V 1.L.C 1.I.V	2.0 1.5 1.75 0.8	0	668
1020	56	pāṃsú,	bali	bali	Bengali	68	b a l i	1 7 5 7	AXBZ	PALI	2	2.P.C 2.A.V 2.L.C 2.I.V	2.0 1.5 1.75 0.8	0	668
1021	56	pāṃsú,	bali	bali	Oriya	68	b a l i	1 7 5 7	AXBZ	PALI	11	11.P.C 11.A.V 11.L.C 11.I.V	2.0 1.5 1.75 0.8	0	668
1022	56	pāṃsú,	None	bali	Kashmiri	1567	b a l i	1 7 5 7	AXBZ	PALI	7	7.P.C 7.A.V 7.L.C 7.I.V	2.0 1.5 1.75 0.8	0	668
1023	56	pāṃsú,	wæli	wæli	Sinhalese	67	w æ l i	6 7 5 7	AXBZ	WELI	17	17.W.C 17.E.V 17.L.C 17.I.V	2.0 1.5 1.75 0.8	0	682
1024	56	pāṃsú,	fas	fəs	Dhivehi	68	f ə s	3 7 3	AXN	BES	4	4.B.C 4.E.V 4.S.c	2.0 1.5 0.8	0	669
1025	56	pāṃsú,	kiśaj	kiśay	Romani	-12	k i ś ay	1 7 3 7	AXBZ	KISA	14	14.K.C 14.I.V 14.S.C 14.A.V	2.0 1.5 1.75 0.8	0	679
#
1187	66	pīta,	pīta,	piːtɐ	Sanskrit	2482	p iː t ɐ	1 7 1 7	AXBZ	PITE	15	15.P.C 15.I.V 15.T.C 15.E.V	2.0 1.5 1.75 0.8	0	694
1188	66	pīta,	pīta	piːtɐ	Pali	2488	p iː t ɐ	1 7 1 7	AXBZ	PITE	12	12.P.C 12.I.V 12.T.C 12.E.V	2.0 1.5 1.75 0.8	0	694
1189	66	pīta,	pīlā	piːlɑː	Hindi	100	p iː l ɑː	1 7 5 7	AXBZ	PILA	6	6.P.C 6.I.V 6.L.C 6.A.V	2.0 1.5 1.75 0.8	0	687
1190	66	pīta,	pīlā	piːlɑː	Urdu	100	p iː l ɑː	1 7 5 7	AXBZ	PILA	18	18.P.C 18.I.V 18.L.C 18.A.V	2.0 1.5 1.75 0.8	0	687
1191	66	pīta,	pahẽlo	pʌɦẽlo	Nepali	100	p ʌ ɦ ẽ l o	1 7 3 7 5 7	AXBYBZ	PEHELU	10	10.P.C 10.E.V 10.H.C 10.E.V 10.L.C 10.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	687
1192	66	pīta,	pīyar	piːjɑːr	Bhojpuri	2478	p iː j ɑː r	1 7 6 7 5	AXBYN	PIJAR	3	3.P.C 3.I.V 3.J.C 3.A.V 3.R.c	2.0 1.5 1.75 1.3 0.8	0	685
1193	66	pīta,	pīlā	piːlɑː	Punjabi	100	p iː l ɑː	1 7 5 7	AXBZ	PILA	13	13.P.C 13.I.V 13.L.C 13.A.V	2.0 1.5 1.75 0.8	0	687
1194	66	pīta,	phiko	pʱiko	Sindhi	100	pʱ i k o	1 7 1 7	AXBZ	PIKU	16	16.P.C 16.I.V 16.K.C 16.U.V	2.0 1.5 1.75 0.8	0	698
1195	66	pīta,	pīḷo	piːḷo	Gujarati	100	p iː ḷ o	1 7 5 7	AXBZ	PILU	5	5.P.C 5.I.V 5.L.C 5.U.V	2.0 1.5 1.75 0.8	0	687
1196	66	pīta,	pivḷe	pivḷe	Marathi	100	p i v ḷ e	1 7 3 5 7	AXBCZ	PIBLE	9	9.P.C 9.I.V 9.B.C 9.L.C 9.E.V	2.0 1.5 1.75 1.5 0.8	0	687
1197	66	pīta,	haḷduvo	haḷduvo	Konkani	322	h a ḷ d u v o	3 7 5 1 7 3 7	AXMBYBZ	HALTYBU	8	8.H.C 8.A.V 8.L.c 8.T.C 8.Y.V 8.B.C 8.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	0	683
1198	66	pīta,	halodhia	ɦalɔdʱia	Assamese	322	ɦ a l ɔ dʱ ia	3 7 5 7 1 7	AXBYBZ	HALUTI	1	1.H.C 1.A.V 1.L.C 1.U.V 1.T.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	683
1199	66	pīta,	hôlud	hɔlud	Bengali	322	h ɔ l u d	3 7 5 7 1	AXBYN	HULYT	2	2.H.C 2.U.V 2.L.C 2.Y.V 2.T.c	2.0 1.5 1.75 1.3 0.8	0	683
1200	66	pīta,	hôḷôdia	hɔḷɔdia	Oriya	322	h ɔ ḷ ɔ d ia	3 7 5 7 1 7	AXBYBZ	HULUTI	11	11.H.C 11.U.V 11.L.C 11.U.V 11.T.C 11.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	683
1201	66	pīta,	None	None	Kashmiri	2483	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	689
1202	66	pīta,	kaha	kaha	Sinhalese	431	k a h a	1 7 3 7	AXBZ	KAHA	17	17.K.C 17.A.V 17.H.C 17.A.V	2.0 1.5 1.75 0.8	0	699
1203	66	pīta,	rīⁿdūkula	rīⁿdūkula	Dhivehi	546	r īⁿ d ū k u l a	5 7 1 7 1 7 5 7	AXBYBYBZ	RITYKYLA	4	4.R.C 4.I.V 4.T.C 4.Y.V 4.K.C 4.Y.V 4.L.C 4.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	686
1204	66	pīta,	gàlbeno	gàlbeno	Romani	-19	g à l b e n o	1 7 5 1 7 4 7	AXMBYBZ	KALPENU	14	14.K.C 14.A.V 14.L.c 14.P.C 14.E.V 14.N.C 14.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	0	696
#
541	30	pī́vas,	pī́vas,	píːʋɐs	Sanskrit	550	p íː ʋ ɐ s	1 7 6 7 3	AXBYN	PIWES	15	15.P.C 15.I.V 15.W.C 15.E.V 15.S.c	2.0 1.5 1.75 1.3 0.8	0	713
542	30	pī́vas,	meda	ˈmeða	Pali	548	ˈm e ð a	4 7 3 7	AXBZ	MEDA	12	12.M.C 12.E.V 12.D.C 12.A.V	2.0 1.5 1.75 0.8	0	710
543	30	pī́vas,	carbī	tʃəɾbiː	Hindi	-2	t ʃ ə ɾ b iː	1 3 7 5 1 7	ACXMBZ	TSERPI	6	6.T.C 6.S.C 6.E.V 6.R.c 6.P.C 6.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	700
544	30	pī́vas,	carbī	tʃaɾbiː	Urdu	-2	t ʃ a ɾ b iː	1 3 7 5 1 7	ACXMBZ	TSARPI	18	18.T.C 18.S.C 18.A.V 18.R.c 18.P.C 18.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	700
545	30	pī́vas,	cillo,	tʃil	Nepali	361	t ʃ i l	1 3 7 5	ACXN	TSIL	10	10.T.C 10.S.C 10.I.V 10.L.c	2.0 1.5 1.5 0.8	0	708
546	30	pī́vas,	carbī	tʃəɾbiː	Bhojpuri	540	t ʃ ə ɾ b iː	1 3 7 5 1 7	ACXMBZ	TSERPI	3	3.T.C 3.S.C 3.E.V 3.R.c 3.P.C 3.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	700
547	30	pī́vas,	carbī	tʃəɾbiː	Punjabi	-1	t ʃ ə ɾ b iː	1 3 7 5 1 7	ACXMBZ	TSERPI	13	13.T.C 13.S.C 13.E.V 13.R.c 13.P.C 13.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	700
548	30	pī́vas,	carɓī	tʃəɾbiː	Sindhi	-1	t ʃ ə ɾ b iː	1 3 7 5 1 7	ACXMBZ	TSERPI	16	16.T.C 16.S.C 16.E.V 16.R.c 16.P.C 16.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	700
549	30	pī́vas,	carbī	tʃəɾbiː	Marathi	-5	t ʃ ə ɾ b iː	1 3 7 5 1 7	ACXMBZ	TSERPI	9	9.T.C 9.S.C 9.E.V 9.R.c 9.P.C 9.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	700
550	30	pī́vas,	vos	None	Konkani	361	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	706
551	30	pī́vas,	sorri,	sɔɹbi	Assamese	-1	s ɔ ɹ b i	3 7 5 1 7	AXMBZ	SURPI	1	1.S.C 1.U.V 1.R.c 1.P.C 1.I.V	2.0 1.5 1.1 1.75 0.8	0	700
552	30	pī́vas,	côrbi	tʃorbi	Bengali	-3	t ʃ o r b i	1 3 7 5 1 7	ACXMBZ	TSURPI	2	2.T.C 2.S.C 2.U.V 2.R.c 2.P.C 2.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	700
553	30	pī́vas,	moṭa,	moʈa	Oriya	-3	m o ʈ a	4 7 1 7	AXBZ	MUTA	11	11.M.C 11.U.V 11.T.C 11.A.V	2.0 1.5 1.75 0.8	0	709
554	30	pī́vas,	None	None	Kashmiri	544	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	705
555	30	pī́vas,	mēda	meːda	Sinhalese	399	m eː d a	4 7 1 7	AXBZ	META	17	17.M.C 17.E.V 17.T.C 17.A.V	2.0 1.5 1.75 0.8	0	709
556	30	pī́vas,	sarubī	sɔɹubi:	Dhivehi	-1	s ɔ ɹ u b i:	3 7 5 7 1 7	AXBYBZ	SURYPI	4	4.S.C 4.U.V 4.R.C 4.Y.V 4.P.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	703
557	30	pī́vas,	thulo	tʰulo	Romani	220	tʰ u l o	1 7 5 7	AXBZ	TYLU	14	14.T.C 14.Y.V 14.L.C 14.U.V	2.0 1.5 1.75 0.8	0	712
#
1295	72	pūrṇá	pūrṇá	puːɾɳ	Sanskrit	751	p uː ɾ ɳ	1 7 5 4	AXLN	PYRN	15	15.P.C 15.Y.V 15.R.c 15.N.c	2.0 1.5 1.1 0.8	0	725
1296	72	pūrṇá	puṇṇa	puɳɳa	Pali	759	p u ɳɳ a	1 7 4 7	AXBZ	PYNA	12	12.P.C 12.Y.V 12.N.C 12.A.V	2.0 1.5 1.75 0.8	0	725
1297	72	pūrṇá	pūrā	puːɾɑː	Hindi	31	p uː ɾ ɑː	1 7 5 7	AXBZ	PYRA	6	6.P.C 6.Y.V 6.R.C 6.A.V	2.0 1.5 1.75 0.8	0	714
1298	72	pūrṇá	pūrā	puːɾɑː	Urdu	31	p uː ɾ ɑː	1 7 5 7	AXBZ	PYRA	18	18.P.C 18.Y.V 18.R.C 18.A.V	2.0 1.5 1.75 0.8	0	714
1299	72	pūrṇá	bharī,	bʰariː	Nepali	31	bʰ a r iː	1 7 5 7	AXBZ	PARI	10	10.P.C 10.A.V 10.R.C 10.I.V	2.0 1.5 1.75 0.8	0	714
