# Wordlist

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	COGID	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	LEXSTATID
812	54	rain	bāriś	bɑːɾɪʃ	Hindi	62	b ɑː ɾ ɪ ʃ	1 7 5 7 3	AXBYN	PARIS	6	6.P.C 6.A.V 6.R.C 6.I.V 6.S.c	2.0 1.5 1.75 1.3 0.8	0	672
813	54	rain	bāriś	bɑːɾiʃ	Urdu	62	b ɑː ɾ i ʃ	1 7 5 7 3	AXBYN	PARIS	15	15.P.C 15.A.V 15.R.C 15.I.V 15.S.c	2.0 1.5 1.75 1.3 0.8	0	672
814	54	rain	varṣā	dzʱʌɾi	Nepali	369	d zʱ ʌ ɾ i	1 3 7 5 7	ACXBZ	TSERI	9	9.T.C 9.S.C 9.E.V 9.R.C 9.I.V	2.0 1.5 1.5 1.75 0.8	0	675
815	54	rain	bāriś	baːɾɪʃ	Punjabi	62	b aː ɾ ɪ ʃ	1 7 5 7 3	AXBYN	PARIS	11	11.P.C 11.A.V 11.R.C 11.I.V 11.S.c	2.0 1.5 1.75 1.3 0.8	0	677
816	54	rain	mī̃hũ	None	Sindhi	62	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	679
817	54	rain	varsād	None	Gujarati	127	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	671
818	54	rain	pāūs	paus	Marathi	127	p au s	1 7 3	AXN	PAS	8	8.P.C 8.A.V 8.S.c	2.0 1.5 0.8	0	672
819	54	rain	pāvas	None	Konkani	127	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	673
820	54	rain	boroxun	bɔɹɔxun	Assamese	127	b ɔ ɹ ɔ x u n	1 7 5 7 3 7 4	AXBYBYN	PURUGYN	1	1.P.C 1.U.V 1.R.C 1.U.V 1.G.C 1.Y.V 1.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	667
821	54	rain	briśṭi	None	Bengali	127	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	668
822	54	rain	bôrṣa	bɔɾsa	Oriya	-10	b ɔ ɾ s a	1 7 5 3 7	AXMBZ	PURSA	10	10.P.C 10.U.V 10.R.c 10.S.C 10.A.V	2.0 1.5 1.1 1.75 0.8	0	676
823	54	rain	wæssa	None	Sinhalese	127	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	670
824	54	rain	vārē	None	Dhivehi	127	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	669
825	54	rain	briśind	None	Romani	127	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	678
#
961	64	red	red	ɹɛd	English	1679	ɹ ɛ d	5 7 1	AXN	RET	4	4.R.C 4.E.V 4.T.c	2.0 1.5 0.8	0	683
962	64	red	lāl	lɑːl	Hindi	63	l ɑː l	5 7 5	AXN	LAL	6	6.L.C 6.A.V 6.L.c	2.0 1.5 0.8	0	685
963	64	red	surx	lɑːl	Urdu	63	l ɑː l	5 7 5	AXN	LAL	15	15.L.C 15.A.V 15.L.c	2.0 1.5 0.8	0	685
964	64	red	rāto	räto	Nepali	128	r ä t o	5 7 1 7	AXBZ	RATU	9	9.R.C 9.A.V 9.T.C 9.U.V	2.0 1.5 1.75 0.8	0	683
965	64	red	lāl	None	Punjabi	63	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	690
966	64	red	gāṛho	None	Sindhi	63	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	692
967	64	red	lāl	None	Gujarati	63	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	684
968	64	red	lāl	lɑːl	Marathi	63	l ɑː l	5 7 5	AXN	LAL	8	8.L.C 8.A.V 8.L.c	2.0 1.5 0.8	0	686
969	64	red	lāl	lɑːl	Konkani	282	l ɑː l	5 7 5	AXN	LAL	7	7.L.C 7.A.V 7.L.c	2.0 1.5 0.8	0	686
970	64	red	roṅa	ɹɔŋa	Assamese	128	ɹ ɔ ŋ a	5 7 4 7	AXBZ	RUNA	1	1.R.C 1.U.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	0	680
971	64	red	lal	None	Bengali	63	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	681
972	64	red	lalô	None	Oriya	63	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	689
973	64	red	ratu	None	Sinhalese	128	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	680
974	64	red	rat̊	None	Dhivehi	128	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	682
975	64	red	lolo	lolo	Romani	63	l o l o	5 7 5 7	AXBZ	LULU	12	12.L.C 12.U.V 12.L.C 12.U.V	2.0 1.5 1.75 0.8	0	685
#
931	62	road	road	ɹəʊd	English	1718	ɹ əʊ d	5 7 1	AXN	RET	4	4.R.C 4.E.V 4.T.c	2.0 1.5 0.8	0	696
932	62	road	saṛak	səɽək	Hindi	64	s ə ɽ ə k	3 7 5 7 1	AXBYN	SEREK	6	6.S.C 6.E.V 6.R.C 6.E.V 6.K.c	2.0 1.5 1.75 1.3 0.8	0	698
933	62	road	saṛak	səɽək	Urdu	64	s ə ɽ ə k	3 7 5 7 1	AXBYN	SEREK	15	15.S.C 15.E.V 15.R.C 15.E.V 15.K.c	2.0 1.5 1.75 1.3 0.8	0	698
934	62	road	bāṭo	sʌɽʌk	Nepali	415	s ʌ ɽ ʌ k	3 7 5 7 1	AXBYN	SEREK	9	9.S.C 9.E.V 9.R.C 9.E.V 9.K.c	2.0 1.5 1.75 1.3 0.8	0	698
935	62	road	saṛak	None	Punjabi	64	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	703
936	62	road	rasto	None	Sindhi	64	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	705
937	62	road	rasto	None	Gujarati	64	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	697
938	62	road	rastā	None	Marathi	64	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	700
939	62	road	rasto	None	Konkani	-7	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	699
940	62	road	ali	bat	Assamese	164	b a t	1 7 1	AXN	PAT	1	1.P.C 1.A.V 1.T.c	2.0 1.5 0.8	0	693
941	62	road	raśta	pɔtʰ	Bengali	-8	p ɔ tʰ	1 7 1	AXN	PUT	2	2.P.C 2.U.V 2.T.c	2.0 1.5 0.8	0	693
942	62	road	sôṛôkô	None	Oriya	64	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	702
943	62	road	pāra	None	Sinhalese	415	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	700
944	62	road	magu	None	Dhivehi	415	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	695
945	62	road	drom	drɔm	Romani	-9	d r ɔ m	1 5 7 4	ACXN	TRUM	12	12.T.C 12.R.C 12.U.V 12.M.c	2.0 1.5 1.5 0.8	0	704
#
361	24	root	root	ɹuːt	English	1724	ɹ uː t	5 7 1	AXN	RYT	4	4.R.C 4.Y.V 4.T.c	2.0 1.5 0.8	0	709
362	24	root	jaṛ	dʒəɽ	Hindi	65	d ʒ ə ɽ	1 3 7 5	ACXN	TSER	6	6.T.C 6.S.C 6.E.V 6.R.c	2.0 1.5 1.5 0.8	0	711
363	24	root	jaṛ	dʒəɽ	Urdu	65	d ʒ ə ɽ	1 3 7 5	ACXN	TSER	15	15.T.C 15.S.C 15.E.V 15.R.c	2.0 1.5 1.5 0.8	0	711
364	24	root	jarā	dzʌɾä	Nepali	65	d z ʌ ɾ ä	1 3 7 5 7	ACXBZ	TSERA	9	9.T.C 9.S.C 9.E.V 9.R.C 9.A.V	2.0 1.5 1.5 1.75 0.8	0	711
365	24	root	jaṛh	None	Punjabi	65	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	716
366	24	root	pāṛa	None	Sindhi	65	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	718
367	24	root	mūḷ	None	Gujarati	259	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	710
368	24	root	mūḷ	None	Marathi	259	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	713
369	24	root	mūḷ	None	Konkani	259	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	712
370	24	root	xipa	xipa	Assamese	343	x i p a	3 7 1 7	AXBZ	GIPA	1	1.G.C 1.I.V 1.P.C 1.A.V	2.0 1.5 1.75 0.8	0	706
371	24	root	śikôṛ	None	Bengali	313	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	707
372	24	root	cerô	None	Oriya	259	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	715
373	24	root	mula	None	Sinhalese	259	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	713
374	24	root	mū	None	Dhivehi	259	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	708
375	24	root	rikita	None	Romani	-10	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	717
#
1126	75	round	round	ˈɹaʊnd	English	1765	ˈɹ aʊ n d	5 7 4 1	AXLN	RANT	4	4.R.C 4.A.V 4.N.c 4.T.c	2.0 1.5 1.1 0.8	0	722
1127	75	round	gol	ɡoːl	Hindi	66	ɡ oː l	1 7 5	AXN	KUL	6	6.K.C 6.U.V 6.L.c	2.0 1.5 0.8	0	719
1128	75	round	gol	ɡoːl	Urdu	66	ɡ oː l	1 7 5	AXN	KUL	15	15.K.C 15.U.V 15.L.c	2.0 1.5 0.8	0	726
1129	75	round	golo	ɡolo	Nepali	283	ɡ o l o	1 7 5 7	AXBZ	KULU	9	9.K.C 9.U.V 9.L.C 9.U.V	2.0 1.5 1.75 0.8	0	727
1130	75	round	gol	None	Punjabi	66	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	729
1131	75	round	golu	ɡoːl	Sindhi	66	ɡ oː l	1 7 5	AXN	KUL	13	13.K.C 13.U.V 13.L.c	2.0 1.5 0.8	0	731
1132	75	round	goḷ	None	Gujarati	66	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	723
1133	75	round	gol	ɡoːl	Marathi	66	ɡ oː l	1 7 5	AXN	KUL	8	8.K.C 8.U.V 8.L.c	2.0 1.5 0.8	0	726
1134	75	round	golākār	None	Konkani	-8	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	725
1135	75	round	gül	ɡʊl	Assamese	66	ɡ ʊ l	1 7 5	AXN	KYL	1	1.K.C 1.Y.V 1.L.c	2.0 1.5 0.8	0	719
1136	75	round	gol	ɡʊl	Bengali	66	ɡ ʊ l	1 7 5	AXN	KYL	2	2.K.C 2.Y.V 2.L.c	2.0 1.5 0.8	0	719
1137	75	round	golô	None	Oriya	66	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	728
1138	75	round	waṭaya	None	Sinhalese	283	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	732
1139	75	round	vaṣ̊	None	Dhivehi	283	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	721
1140	75	round	oblo	ˈoblo	Romani	66	ˈo b l o	7 1 5 7	XBCZ	UPLU	12	12.U.V 12.P.C 12.L.C 12.U.V	1.5 1.75 1.5 0.8	0	730
#
841	56	sand	sand	sænd	English	1811	s æ n d	3 7 4 1	AXLN	SENT	4	4.S.C 4.E.V 4.N.c 4.T.c	2.0 1.5 1.1 0.8	0	736
842	56	sand	ret	ɾeːt	Hindi	67	ɾ eː t	5 7 1	AXN	RET	6	6.R.C 6.E.V 6.T.c	2.0 1.5 0.8	0	738
843	56	sand	ret	ɾeːt	Urdu	67	ɾ eː t	5 7 1	AXN	RET	15	15.R.C 15.E.V 15.T.c	2.0 1.5 0.8	0	738
844	56	sand	bāluwā	bäluwä	Nepali	67	b ä l u w ä	1 7 5 7 6 7	AXBYBZ	PALYWA	9	9.P.C 9.A.V 9.L.C 9.Y.V 9.W.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	733
845	56	sand	ret	None	Punjabi	67	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	743
846	56	sand	vārī	None	Sindhi	67	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	745
847	56	sand	retī	None	Gujarati	67	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	737
848	56	sand	vāḷū	None	Marathi	67	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	740
849	56	sand	reuva	None	Konkani	67	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	739
850	56	sand	bali	bali	Assamese	68	b a l i	1 7 5 7	AXBZ	PALI	1	1.P.C 1.A.V 1.L.C 1.I.V	2.0 1.5 1.75 0.8	0	733
851	56	sand	bali	bali	Bengali	68	b a l i	1 7 5 7	AXBZ	PALI	2	2.P.C 2.A.V 2.L.C 2.I.V	2.0 1.5 1.75 0.8	0	733
852	56	sand	bali	None	Oriya	68	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	742
853	56	sand	wæli	None	Sinhalese	67	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	740
854	56	sand	fas	fəs	Dhivehi	68	f ə s	3 7 3	AXN	BES	3	3.B.C 3.E.V 3.S.c	2.0 1.5 0.8	0	735
855	56	sand	kiśaj	None	Romani	-12	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	744
#
331	22	seed	seed	siːd	English	1889	s iː d	3 7 1	AXN	SIT	4	4.S.C 4.I.V 4.T.c	2.0 1.5 0.8	0	749
332	22	seed	bīj	biːdʒ	Hindi	72	b iː d ʒ	1 7 1 3	AXBC	PITS	6	6.P.C 6.I.V 6.T.C 6.S.C	2.0 1.5 1.75 1.5	0	751
333	22	seed	bīj	None	Urdu	72	N o n e	0 7 4 7	AXBZ	0UNE	15	15.0.C 15.U.V 15.N.C 15.E.V	2.0 1.5 1.75 0.8	1	760
334	22	seed	bīu	None	Nepali	72	N o n e	0 7 4 7	AXBZ	0UNE	9	9.0.C 9.U.V 9.N.C 9.E.V	2.0 1.5 1.75 0.8	1	754
335	22	seed	bīj	biːdʒə	Punjabi	72	b iː d ʒ ə	1 7 1 3 7	AXBCZ	PITSE	11	11.P.C 11.I.V 11.T.C 11.S.C 11.E.V	2.0 1.5 1.75 1.5 0.8	0	751
336	22	seed	ɓiju	None	Sindhi	72	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	758
337	22	seed	bīj	None	Gujarati	72	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	750
338	22	seed	bī	biː	Marathi	72	b iː	1 7	AX	PI	8	8.P.C 8.I.V	2.0 1.5	0	752
339	22	seed	bī	biː	Konkani	72	b iː	1 7	AX	PI	7	7.P.C 7.I.V	2.0 1.5	0	752
340	22	seed	guti	ɡuti	Assamese	72	ɡ u t i	1 7 1 7	AXBZ	KYTI	1	1.K.C 1.Y.V 1.T.C 1.I.V	2.0 1.5 1.75 0.8	0	746
341	22	seed	bici	None	Bengali	72	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	747
342	22	seed	môñji	None	Oriya	72	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	755
343	22	seed	bīja	None	Sinhalese	-5	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	754
344	22	seed	oṣu	None	Dhivehi	543	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	748
345	22	seed	sumburo	None	Romani	-13	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	757
#
391	26	skin	skin	skɪn	English	1954	s k ɪ n	3 1 7 4	ACYN	SKIN	4	4.S.C 4.K.C 4.I.V 4.N.c	2.0 1.5 1.3 0.8	0	764
392	26	skin	camṛī	tʋətʃɑː	Hindi	74	t ʋ ə t ʃ ɑː	1 6 7 1 3 7	ACXBCZ	TWETSA	6	6.T.C 6.W.C 6.E.V 6.T.C 6.S.C 6.A.V	2.0 1.5 1.5 1.75 1.5 0.8	0	766
393	26	skin	jild	dʒild	Urdu	74	d ʒ i l d	1 3 7 5 1	ACXLN	TSILT	15	15.T.C 15.S.C 15.I.V 15.L.c 15.T.c	2.0 1.5 1.5 1.1 0.8	0	769
394	26	skin	chālā	tʃʰɑːlɑː	Nepali	74	t ʃʰ ɑː l ɑː	1 3 7 5 7	ACXBZ	TSALA	9	9.T.C 9.S.C 9.A.V 9.L.C 9.A.V	2.0 1.5 1.5 1.75 0.8	0	769
395	26	skin	camṛī	None	Punjabi	74	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	771
396	26	skin	khala	None	Sindhi	74	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	773
397	26	skin	cāmḍī	None	Gujarati	74	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	765
398	26	skin	tvacā	tʋətʃɑː	Marathi	74	t ʋ ə t ʃ ɑː	1 6 7 1 3 7	ACXBCZ	TWETSA	8	8.T.C 8.W.C 8.E.V 8.T.C 8.S.C 8.A.V	2.0 1.5 1.5 1.75 1.5 0.8	0	766
399	26	skin	kāt	None	Konkani	74	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	767
400	26	skin	sal	None	Assamese	348	N o n e	0 7 4 7	AXBZ	0UNE	1	1.0.C 1.U.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	1	761
401	26	skin	camṛa	None	Bengali	74	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	762
402	26	skin	cômôṛa	None	Oriya	74	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	770
403	26	skin	ham	None	Sinhalese	74	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	762
404	26	skin	han̊	None	Dhivehi	74	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	763
405	26	skin	morthǐ	None	Romani	-14	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	772
#
211	14	small	small	smɔːl	English	2001	s m ɔː l	3 4 7 5	ACXN	SMUL	4	4.S.C 4.M.C 4.U.V 4.L.c	2.0 1.5 1.5 0.8	0	777
212	14	small	choṭā	tʃʰoːʈɑː	Hindi	77	t ʃʰ oː ʈ ɑː	1 3 7 1 7	ACXBZ	TSUTA	6	6.T.C 6.S.C 6.U.V 6.T.C 6.A.V	2.0 1.5 1.5 1.75 0.8	0	779
213	14	small	choṭā	tʃʰoːʈɑː	Urdu	77	t ʃʰ oː ʈ ɑː	1 3 7 1 7	ACXBZ	TSUTA	15	15.T.C 15.S.C 15.U.V 15.T.C 15.A.V	2.0 1.5 1.5 1.75 0.8	0	779
214	14	small	sāno	säno	Nepali	261	s ä n o	3 7 4 7	AXBZ	SANU	9	9.S.C 9.A.V 9.N.C 9.U.V	2.0 1.5 1.75 0.8	0	782
215	14	small	choṭā	None	Punjabi	77	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	784
216	14	small	naṇḍho	None	Sindhi	200	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	786
217	14	small	nānũ	None	Gujarati	261	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	778
218	14	small	lahān	tʃʰoːʈeː	Marathi	261	t ʃʰ oː ʈ eː	1 3 7 1 7	ACXBZ	TSUTE	8	8.T.C 8.S.C 8.U.V 8.T.C 8.E.V	2.0 1.5 1.5 1.75 0.8	0	779
219	14	small	dhākle	None	Konkani	261	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	780
220	14	small	xoru	xɔɹu	Assamese	349	x ɔ ɹ u	3 7 5 7	AXBZ	GURY	1	1.G.C 1.U.V 1.R.C 1.Y.V	2.0 1.5 1.75 0.8	0	774
221	14	small	choṭ	None	Bengali	77	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	775
222	14	small	choṭô	tʃʰoʈɔ	Oriya	77	t ʃʰ o ʈ ɔ	1 3 7 1 7	ACXBZ	TSUTU	10	10.T.C 10.S.C 10.U.V 10.T.C 10.U.V	2.0 1.5 1.5 1.75 0.8	0	779
223	14	small	puṁci	None	Sinhalese	420	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	782
224	14	small	kuda	None	Dhivehi	420	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	776
225	14	small	tikno	None	Romani	-15	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	785
#
886	59	smoke	smoke	sməʊk	English	2030	s m əʊ k	3 4 7 1	ACXN	SMEK	4	4.S.C 4.M.C 4.E.V 4.K.c	2.0 1.5 1.5 0.8	0	790
887	59	smoke	dhuā̃	dʱuːɑː	Hindi	78	dʱ uːɑː	1 7	AX	TY	6	6.T.C 6.Y.V	2.0 1.5	0	792
888	59	smoke	dhūā̃	tũːäː	Urdu	78	t ũː äː	1 7 7	AXZ	TYA	15	15.T.C 15.Y.V 15.A.V	2.0 1.5 0.8	0	792
889	59	smoke	dhuwā̃	dʱṳwä	Nepali	78	dʱ ṳ w ä	1 7 6 7	AXBZ	TYWA	9	9.T.C 9.Y.V 9.W.C 9.A.V	2.0 1.5 1.75 0.8	0	792
890	59	smoke	dhū̃ā̃	tũːäː	Punjabi	78	t ũː äː	1 7 7	AXZ	TYA	11	11.T.C 11.Y.V 11.A.V	2.0 1.5 0.8	0	797
891	59	smoke	dū̃hõ	None	Sindhi	78	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	799
892	59	smoke	dhumāḍo	None	Gujarati	78	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	791
893	59	smoke	dhūr	dʱuɾ	Marathi	78	dʱ u ɾ	1 7 5	AXN	TYR	8	8.T.C 8.Y.V 8.R.c	2.0 1.5 0.8	0	792
894	59	smoke	dhuuvar	None	Konkani	78	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	793
895	59	smoke	dhü̃a	None	Assamese	78	N o n e	0 7 4 7	AXBZ	0UNE	1	1.0.C 1.U.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	1	787
896	59	smoke	dhũẏo	None	Bengali	78	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	788
897	59	smoke	dhuam̐	None	Oriya	78	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	796
898	59	smoke	duma	None	Sinhalese	78	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	788
